method,dataset,distribution,score
KNN,SVHN,OOD,-0.45375242829322815
KNN,SVHN,OOD,-0.5734289288520813
KNN,SVHN,OOD,-0.5827531218528748
KNN,SVHN,OOD,-0.5914275050163269
KNN,SVHN,OOD,-0.39804643392562866
KNN,SVHN,OOD,-0.42649081349372864
KNN,SVHN,OOD,-0.5857095718383789
KNN,SVHN,OOD,-0.571183443069458
KNN,SVHN,OOD,-0.5552577972412109
KNN,SVHN,OOD,-0.46356305480003357
KNN,SVHN,OOD,-0.4275446832180023
KNN,SVHN,OOD,-0.5353000164031982
KNN,SVHN,OOD,-0.5242005586624146
KNN,SVHN,OOD,-0.4605768322944641
KNN,SVHN,OOD,-0.42827510833740234
KNN,SVHN,OOD,-0.39473968744277954
KNN,SVHN,OOD,-0.5059609413146973
KNN,SVHN,OOD,-0.46345993876457214
KNN,SVHN,OOD,-0.6072109341621399
KNN,SVHN,OOD,-0.49657002091407776
KNN,SVHN,OOD,-0.4479491412639618
KNN,SVHN,OOD,-0.542959988117218
KNN,SVHN,OOD,-0.4685055613517761
KNN,SVHN,OOD,-0.48240408301353455
KNN,SVHN,OOD,-0.4799623191356659
KNN,SVHN,OOD,-0.4525737762451172
KNN,SVHN,OOD,-0.48561516404151917
KNN,SVHN,OOD,-0.48692917823791504
KNN,SVHN,OOD,-0.421569287776947
KNN,SVHN,OOD,-0.4164896011352539
KNN,SVHN,OOD,-0.44126808643341064
KNN,SVHN,OOD,-0.4813467562198639
KNN,SVHN,OOD,-0.48583027720451355
KNN,SVHN,OOD,-0.48394128680229187
KNN,SVHN,OOD,-0.39316555857658386
KNN,SVHN,OOD,-0.4333532750606537
KNN,SVHN,OOD,-0.4903152287006378
KNN,SVHN,OOD,-0.4315682649612427
KNN,SVHN,OOD,-0.40085840225219727
KNN,SVHN,OOD,-0.4299139678478241
KNN,SVHN,OOD,-0.46147462725639343
KNN,SVHN,OOD,-0.41468849778175354
KNN,SVHN,OOD,-0.32859477400779724
KNN,SVHN,OOD,-0.5322199463844299
KNN,SVHN,OOD,-0.4678449332714081
KNN,SVHN,OOD,-0.5484479665756226
KNN,SVHN,OOD,-0.5665441751480103
KNN,SVHN,OOD,-0.42710405588150024
KNN,SVHN,OOD,-0.3731537461280823
KNN,SVHN,OOD,-0.4950288236141205
KNN,SVHN,OOD,-0.48207974433898926
KNN,SVHN,OOD,-0.47509562969207764
KNN,SVHN,OOD,-0.475070059299469
KNN,SVHN,OOD,-0.44466686248779297
KNN,SVHN,OOD,-0.44470709562301636
KNN,SVHN,OOD,-0.4318370819091797
KNN,SVHN,OOD,-0.43883922696113586
KNN,SVHN,OOD,-0.4183516204357147
KNN,SVHN,OOD,-0.35975196957588196
KNN,SVHN,OOD,-0.4804059565067291
KNN,SVHN,OOD,-0.3634830117225647
KNN,SVHN,OOD,-0.43678048253059387
KNN,SVHN,OOD,-0.49511611461639404
KNN,SVHN,OOD,-0.45244574546813965
KNN,SVHN,OOD,-0.4503456950187683
KNN,SVHN,OOD,-0.4490077495574951
KNN,SVHN,OOD,-0.5508360266685486
KNN,SVHN,OOD,-0.4614543318748474
KNN,SVHN,OOD,-0.48507580161094666
KNN,SVHN,OOD,-0.5135279297828674
KNN,SVHN,OOD,-0.4810826778411865
KNN,SVHN,OOD,-0.43483686447143555
KNN,SVHN,OOD,-0.42104342579841614
KNN,SVHN,OOD,-0.485270619392395
KNN,SVHN,OOD,-0.5057475566864014
KNN,SVHN,OOD,-0.5183215141296387
KNN,SVHN,OOD,-0.5171724557876587
KNN,SVHN,OOD,-0.44553276896476746
KNN,SVHN,OOD,-0.39361464977264404
KNN,SVHN,OOD,-0.37972134351730347
KNN,SVHN,OOD,-0.5121183395385742
KNN,SVHN,OOD,-0.462049275636673
KNN,SVHN,OOD,-0.5074054002761841
KNN,SVHN,OOD,-0.4524470567703247
KNN,SVHN,OOD,-0.460038423538208
KNN,SVHN,OOD,-0.3914715647697449
KNN,SVHN,OOD,-0.4694385528564453
KNN,SVHN,OOD,-0.5033575892448425
KNN,SVHN,OOD,-0.4736534655094147
KNN,SVHN,OOD,-0.4175732433795929
KNN,SVHN,OOD,-0.41278037428855896
KNN,SVHN,OOD,-0.49252575635910034
KNN,SVHN,OOD,-0.4132877588272095
KNN,SVHN,OOD,-0.4083240032196045
KNN,SVHN,OOD,-0.43724843859672546
KNN,SVHN,OOD,-0.4574719965457916
KNN,SVHN,OOD,-0.5205957293510437
KNN,SVHN,OOD,-0.49408018589019775
KNN,SVHN,OOD,-0.451896071434021
KNN,SVHN,OOD,-0.40427976846694946
KNN,SVHN,OOD,-0.40347546339035034
KNN,SVHN,OOD,-0.3771398067474365
KNN,SVHN,OOD,-0.4490722417831421
KNN,SVHN,OOD,-0.4954749643802643
KNN,SVHN,OOD,-0.3554825186729431
KNN,SVHN,OOD,-0.37093019485473633
KNN,SVHN,OOD,-0.49665045738220215
KNN,SVHN,OOD,-0.4306659996509552
KNN,SVHN,OOD,-0.4791603982448578
KNN,SVHN,OOD,-0.5021568536758423
KNN,SVHN,OOD,-0.5445301532745361
KNN,SVHN,OOD,-0.5219821333885193
KNN,SVHN,OOD,-0.43665042519569397
KNN,SVHN,OOD,-0.4357033967971802
KNN,SVHN,OOD,-0.5126855373382568
KNN,SVHN,OOD,-0.48183563351631165
KNN,SVHN,OOD,-0.47935718297958374
KNN,SVHN,OOD,-0.4356505870819092
KNN,SVHN,OOD,-0.394957959651947
KNN,SVHN,OOD,-0.4566913843154907
KNN,SVHN,OOD,-0.3669876158237457
KNN,SVHN,OOD,-0.5018225908279419
KNN,SVHN,OOD,-0.4915470778942108
KNN,SVHN,OOD,-0.4355408549308777
KNN,SVHN,OOD,-0.36616358160972595
KNN,SVHN,OOD,-0.3878823518753052
KNN,SVHN,OOD,-0.4717695116996765
KNN,SVHN,OOD,-0.45127570629119873
KNN,SVHN,OOD,-0.46728795766830444
KNN,SVHN,OOD,-0.45181596279144287
KNN,SVHN,OOD,-0.3362730145454407
KNN,SVHN,OOD,-0.32094788551330566
KNN,SVHN,OOD,-0.5049569606781006
KNN,SVHN,OOD,-0.47626298666000366
KNN,SVHN,OOD,-0.46621769666671753
KNN,SVHN,OOD,-0.4101268947124481
KNN,SVHN,OOD,-0.4743126630783081
KNN,SVHN,OOD,-0.4675813913345337
KNN,SVHN,OOD,-0.43555712699890137
KNN,SVHN,OOD,-0.4663342833518982
KNN,SVHN,OOD,-0.5160543918609619
KNN,SVHN,OOD,-0.42772015929222107
KNN,SVHN,OOD,-0.45234599709510803
KNN,SVHN,OOD,-0.49847275018692017
KNN,SVHN,OOD,-0.47593948245048523
KNN,SVHN,OOD,-0.5309569835662842
KNN,SVHN,OOD,-0.4586139917373657
KNN,SVHN,OOD,-0.4731135368347168
KNN,SVHN,OOD,-0.5024959444999695
KNN,SVHN,OOD,-0.5526897311210632
KNN,SVHN,OOD,-0.5705283880233765
KNN,SVHN,OOD,-0.38702428340911865
KNN,SVHN,OOD,-0.48407959938049316
KNN,SVHN,OOD,-0.4583824574947357
KNN,SVHN,OOD,-0.46575772762298584
KNN,SVHN,OOD,-0.5026277303695679
KNN,SVHN,OOD,-0.5179086327552795
KNN,SVHN,OOD,-0.41745275259017944
KNN,SVHN,OOD,-0.4480256736278534
KNN,SVHN,OOD,-0.4261471629142761
KNN,SVHN,OOD,-0.4904959499835968
KNN,SVHN,OOD,-0.48256775736808777
KNN,SVHN,OOD,-0.49032217264175415
KNN,SVHN,OOD,-0.5255080461502075
KNN,SVHN,OOD,-0.4713343381881714
KNN,SVHN,OOD,-0.43521007895469666
KNN,SVHN,OOD,-0.5798611640930176
KNN,SVHN,OOD,-0.35810062289237976
KNN,SVHN,OOD,-0.37112540006637573
KNN,SVHN,OOD,-0.3709745705127716
KNN,SVHN,OOD,-0.45580604672431946
KNN,SVHN,OOD,-0.507461667060852
KNN,SVHN,OOD,-0.4583079516887665
KNN,SVHN,OOD,-0.43322792649269104
KNN,SVHN,OOD,-0.48053956031799316
KNN,SVHN,OOD,-0.4883823096752167
KNN,SVHN,OOD,-0.4381793141365051
KNN,SVHN,OOD,-0.4532369375228882
KNN,SVHN,OOD,-0.49288660287857056
KNN,SVHN,OOD,-0.44693368673324585
KNN,SVHN,OOD,-0.4563332498073578
KNN,SVHN,OOD,-0.43392065167427063
KNN,SVHN,OOD,-0.460507333278656
KNN,SVHN,OOD,-0.48024651408195496
KNN,SVHN,OOD,-0.49267348647117615
KNN,SVHN,OOD,-0.46370360255241394
KNN,SVHN,OOD,-0.4562586545944214
KNN,SVHN,OOD,-0.5954674482345581
KNN,SVHN,OOD,-0.43851423263549805
KNN,SVHN,OOD,-0.4121015667915344
KNN,SVHN,OOD,-0.5080787539482117
KNN,SVHN,OOD,-0.519087553024292
KNN,SVHN,OOD,-0.468648761510849
KNN,SVHN,OOD,-0.4616539776325226
KNN,SVHN,OOD,-0.3994382321834564
KNN,SVHN,OOD,-0.47231966257095337
KNN,SVHN,OOD,-0.4962710738182068
KNN,SVHN,OOD,-0.49488526582717896
KNN,SVHN,OOD,-0.4401853382587433
KNN,SVHN,OOD,-0.44843682646751404
KNN,SVHN,OOD,-0.45311078429222107
KNN,SVHN,OOD,-0.4564274251461029
KNN,SVHN,OOD,-0.5239901542663574
KNN,SVHN,OOD,-0.5154706239700317
KNN,SVHN,OOD,-0.533040463924408
KNN,SVHN,OOD,-0.47537219524383545
KNN,SVHN,OOD,-0.38499265909194946
KNN,SVHN,OOD,-0.4343472421169281
KNN,SVHN,OOD,-0.3740905225276947
KNN,SVHN,OOD,-0.38997673988342285
KNN,SVHN,OOD,-0.3790971636772156
KNN,SVHN,OOD,-0.41954684257507324
KNN,SVHN,OOD,-0.4597545862197876
KNN,SVHN,OOD,-0.5006799697875977
KNN,SVHN,OOD,-0.46871501207351685
KNN,SVHN,OOD,-0.4715745449066162
KNN,SVHN,OOD,-0.5498133897781372
KNN,SVHN,OOD,-0.5359557867050171
KNN,SVHN,OOD,-0.3882767856121063
KNN,SVHN,OOD,-0.5311930179595947
KNN,SVHN,OOD,-0.5542395710945129
KNN,SVHN,OOD,-0.5422048568725586
KNN,SVHN,OOD,-0.4129906892776489
KNN,SVHN,OOD,-0.42595088481903076
KNN,SVHN,OOD,-0.46277034282684326
KNN,SVHN,OOD,-0.4788472354412079
KNN,SVHN,OOD,-0.47490817308425903
KNN,SVHN,OOD,-0.4473498463630676
KNN,SVHN,OOD,-0.5169674158096313
KNN,SVHN,OOD,-0.4606412649154663
KNN,SVHN,OOD,-0.5364051461219788
KNN,SVHN,OOD,-0.4758138656616211
KNN,SVHN,OOD,-0.48321840167045593
KNN,SVHN,OOD,-0.485260546207428
KNN,SVHN,OOD,-0.43097326159477234
KNN,SVHN,OOD,-0.497399240732193
KNN,SVHN,OOD,-0.4310591518878937
KNN,SVHN,OOD,-0.4318493604660034
KNN,SVHN,OOD,-0.48094093799591064
KNN,SVHN,OOD,-0.5638175010681152
KNN,SVHN,OOD,-0.5805924534797668
KNN,SVHN,OOD,-0.4789629578590393
KNN,SVHN,OOD,-0.47179439663887024
KNN,SVHN,OOD,-0.4919797480106354
KNN,SVHN,OOD,-0.47822779417037964
KNN,SVHN,OOD,-0.47808369994163513
KNN,SVHN,OOD,-0.5361695885658264
KNN,SVHN,OOD,-0.5707526206970215
KNN,SVHN,OOD,-0.45184749364852905
KNN,SVHN,OOD,-0.47252556681632996
KNN,SVHN,OOD,-0.48028039932250977
KNN,SVHN,OOD,-0.44666460156440735
KNN,SVHN,OOD,-0.4354928135871887
KNN,SVHN,OOD,-0.5421625971794128
KNN,SVHN,OOD,-0.5707356333732605
KNN,SVHN,OOD,-0.5246280431747437
KNN,SVHN,OOD,-0.3820289671421051
KNN,SVHN,OOD,-0.3845086991786957
KNN,SVHN,OOD,-0.4373236894607544
KNN,SVHN,OOD,-0.405508816242218
KNN,SVHN,OOD,-0.5210993885993958
KNN,SVHN,OOD,-0.5718451142311096
KNN,SVHN,OOD,-0.47066134214401245
KNN,SVHN,OOD,-0.4731343388557434
KNN,SVHN,OOD,-0.45264607667922974
KNN,SVHN,OOD,-0.4743214547634125
KNN,SVHN,OOD,-0.44785213470458984
KNN,SVHN,OOD,-0.45620614290237427
KNN,SVHN,OOD,-0.4912184774875641
KNN,SVHN,OOD,-0.4219245910644531
KNN,SVHN,OOD,-0.47806861996650696
KNN,SVHN,OOD,-0.47820037603378296
KNN,SVHN,OOD,-0.5515204071998596
KNN,SVHN,OOD,-0.5611575245857239
KNN,SVHN,OOD,-0.4810032546520233
KNN,SVHN,OOD,-0.45786112546920776
KNN,SVHN,OOD,-0.6255282163619995
KNN,SVHN,OOD,-0.5177343487739563
KNN,SVHN,OOD,-0.45701757073402405
KNN,SVHN,OOD,-0.5391584634780884
KNN,SVHN,OOD,-0.4763387143611908
KNN,SVHN,OOD,-0.5523636341094971
KNN,SVHN,OOD,-0.5667901039123535
KNN,SVHN,OOD,-0.41355690360069275
KNN,SVHN,OOD,-0.4278862476348877
KNN,SVHN,OOD,-0.4417034983634949
KNN,SVHN,OOD,-0.4695611894130707
KNN,SVHN,OOD,-0.4212738275527954
KNN,SVHN,OOD,-0.5374873280525208
KNN,SVHN,OOD,-0.5333144664764404
KNN,SVHN,OOD,-0.4661864936351776
KNN,SVHN,OOD,-0.5653221607208252
KNN,SVHN,OOD,-0.5121648907661438
KNN,SVHN,OOD,-0.3992179334163666
KNN,SVHN,OOD,-0.4682563543319702
KNN,SVHN,OOD,-0.3517574071884155
KNN,SVHN,OOD,-0.400277316570282
KNN,SVHN,OOD,-0.4111848473548889
KNN,SVHN,OOD,-0.4416932463645935
KNN,SVHN,OOD,-0.546771764755249
KNN,SVHN,OOD,-0.46689391136169434
KNN,SVHN,OOD,-0.49336937069892883
KNN,SVHN,OOD,-0.46772006154060364
KNN,SVHN,OOD,-0.36751216650009155
KNN,SVHN,OOD,-0.46889519691467285
KNN,SVHN,OOD,-0.48928704857826233
KNN,SVHN,OOD,-0.4660794734954834
KNN,SVHN,OOD,-0.4216918349266052
KNN,SVHN,OOD,-0.469603955745697
KNN,SVHN,OOD,-0.47019052505493164
KNN,SVHN,OOD,-0.45692533254623413
KNN,SVHN,OOD,-0.44636958837509155
KNN,SVHN,OOD,-0.4684676229953766
KNN,SVHN,OOD,-0.4798468351364136
KNN,SVHN,OOD,-0.4501585066318512
KNN,SVHN,OOD,-0.5217778086662292
KNN,SVHN,OOD,-0.4822506010532379
KNN,SVHN,OOD,-0.4420076906681061
KNN,SVHN,OOD,-0.3972588777542114
KNN,SVHN,OOD,-0.4118567705154419
KNN,SVHN,OOD,-0.46610864996910095
KNN,SVHN,OOD,-0.5001950860023499
KNN,SVHN,OOD,-0.45336291193962097
KNN,SVHN,OOD,-0.5513147115707397
KNN,SVHN,OOD,-0.4897554814815521
KNN,SVHN,OOD,-0.5623791813850403
KNN,SVHN,OOD,-0.44529321789741516
KNN,SVHN,OOD,-0.5188959836959839
KNN,SVHN,OOD,-0.4615079462528229
KNN,SVHN,OOD,-0.4684079587459564
KNN,SVHN,OOD,-0.48891353607177734
KNN,SVHN,OOD,-0.4810187518596649
KNN,SVHN,OOD,-0.45370393991470337
KNN,SVHN,OOD,-0.4472556412220001
KNN,SVHN,OOD,-0.4781477749347687
KNN,SVHN,OOD,-0.4752438962459564
KNN,SVHN,OOD,-0.42119529843330383
KNN,SVHN,OOD,-0.5186553597450256
KNN,SVHN,OOD,-0.4702576696872711
KNN,SVHN,OOD,-0.4729100465774536
KNN,SVHN,OOD,-0.459099680185318
KNN,SVHN,OOD,-0.4783744812011719
KNN,SVHN,OOD,-0.5153670310974121
KNN,SVHN,OOD,-0.51765376329422
KNN,SVHN,OOD,-0.5063292980194092
KNN,SVHN,OOD,-0.4474257826805115
KNN,SVHN,OOD,-0.44980376958847046
KNN,SVHN,OOD,-0.4531126320362091
KNN,SVHN,OOD,-0.4745769798755646
KNN,SVHN,OOD,-0.49008747935295105
KNN,SVHN,OOD,-0.45406797528266907
KNN,SVHN,OOD,-0.4724038243293762
KNN,SVHN,OOD,-0.4576365053653717
KNN,SVHN,OOD,-0.48549866676330566
KNN,SVHN,OOD,-0.6209454536437988
KNN,SVHN,OOD,-0.40665796399116516
KNN,SVHN,OOD,-0.5577868819236755
KNN,SVHN,OOD,-0.45395293831825256
KNN,SVHN,OOD,-0.48200592398643494
KNN,SVHN,OOD,-0.46786120533943176
KNN,SVHN,OOD,-0.45552128553390503
KNN,SVHN,OOD,-0.4925398826599121
KNN,SVHN,OOD,-0.42244935035705566
KNN,SVHN,OOD,-0.4215400218963623
KNN,SVHN,OOD,-0.38247182965278625
KNN,SVHN,OOD,-0.42878949642181396
KNN,SVHN,OOD,-0.48458242416381836
KNN,SVHN,OOD,-0.47775107622146606
KNN,SVHN,OOD,-0.5119085907936096
KNN,SVHN,OOD,-0.5172281265258789
KNN,SVHN,OOD,-0.5151389241218567
KNN,SVHN,OOD,-0.5680912733078003
KNN,SVHN,OOD,-0.3921593129634857
KNN,SVHN,OOD,-0.5463729500770569
KNN,SVHN,OOD,-0.4998175799846649
KNN,SVHN,OOD,-0.47602564096450806
KNN,SVHN,OOD,-0.4906753897666931
KNN,SVHN,OOD,-0.5141551494598389
KNN,SVHN,OOD,-0.47337108850479126
KNN,SVHN,OOD,-0.5701076984405518
KNN,SVHN,OOD,-0.45072194933891296
KNN,SVHN,OOD,-0.4331316351890564
KNN,SVHN,OOD,-0.39115336537361145
KNN,SVHN,OOD,-0.5062560439109802
KNN,SVHN,OOD,-0.4483795464038849
KNN,SVHN,OOD,-0.4267854690551758
KNN,SVHN,OOD,-0.43940117955207825
KNN,SVHN,OOD,-0.4341092109680176
KNN,SVHN,OOD,-0.4705943167209625
KNN,SVHN,OOD,-0.5053043365478516
KNN,SVHN,OOD,-0.4463950991630554
KNN,SVHN,OOD,-0.47508111596107483
KNN,SVHN,OOD,-0.5350918769836426
KNN,SVHN,OOD,-0.4994811713695526
KNN,SVHN,OOD,-0.4710231423377991
KNN,SVHN,OOD,-0.45835933089256287
KNN,SVHN,OOD,-0.4897318482398987
KNN,SVHN,OOD,-0.4877292811870575
KNN,SVHN,OOD,-0.495082288980484
KNN,SVHN,OOD,-0.4340711832046509
KNN,SVHN,OOD,-0.4364940822124481
KNN,SVHN,OOD,-0.4851270318031311
KNN,SVHN,OOD,-0.4974965453147888
KNN,SVHN,OOD,-0.45138242840766907
KNN,SVHN,OOD,-0.3990391790866852
KNN,SVHN,OOD,-0.45826542377471924
KNN,SVHN,OOD,-0.4579470455646515
KNN,SVHN,OOD,-0.5244254469871521
KNN,SVHN,OOD,-0.5200474858283997
KNN,SVHN,OOD,-0.5015484094619751
KNN,SVHN,OOD,-0.5302678942680359
KNN,SVHN,OOD,-0.46536609530448914
KNN,SVHN,OOD,-0.5586515665054321
KNN,SVHN,OOD,-0.4185221195220947
KNN,SVHN,OOD,-0.4144207835197449
KNN,SVHN,OOD,-0.507792055606842
KNN,SVHN,OOD,-0.5348292589187622
KNN,SVHN,OOD,-0.5682669878005981
KNN,SVHN,OOD,-0.321252703666687
KNN,SVHN,OOD,-0.42690443992614746
KNN,SVHN,OOD,-0.45115748047828674
KNN,SVHN,OOD,-0.3987923264503479
KNN,SVHN,OOD,-0.40221425890922546
KNN,SVHN,OOD,-0.48130279779434204
KNN,SVHN,OOD,-0.4613753855228424
KNN,SVHN,OOD,-0.4665561318397522
KNN,SVHN,OOD,-0.4689260721206665
KNN,SVHN,OOD,-0.5030061602592468
KNN,SVHN,OOD,-0.4584646224975586
KNN,SVHN,OOD,-0.48364290595054626
KNN,SVHN,OOD,-0.4834715723991394
KNN,SVHN,OOD,-0.4428544044494629
KNN,SVHN,OOD,-0.5196086764335632
KNN,SVHN,OOD,-0.4358998239040375
KNN,SVHN,OOD,-0.4383484721183777
KNN,SVHN,OOD,-0.4856301248073578
KNN,SVHN,OOD,-0.4901220202445984
KNN,SVHN,OOD,-0.5313870906829834
KNN,SVHN,OOD,-0.4497477114200592
KNN,SVHN,OOD,-0.4676787555217743
KNN,SVHN,OOD,-0.5857220888137817
KNN,SVHN,OOD,-0.590669572353363
KNN,SVHN,OOD,-0.4804272949695587
KNN,SVHN,OOD,-0.5149231553077698
KNN,SVHN,OOD,-0.4302685856819153
KNN,SVHN,OOD,-0.4879375100135803
KNN,SVHN,OOD,-0.42511072754859924
KNN,SVHN,OOD,-0.4399842321872711
KNN,SVHN,OOD,-0.4579099416732788
KNN,SVHN,OOD,-0.4692269563674927
KNN,SVHN,OOD,-0.46242913603782654
KNN,SVHN,OOD,-0.5060908794403076
KNN,SVHN,OOD,-0.4827750027179718
KNN,SVHN,OOD,-0.48477697372436523
KNN,SVHN,OOD,-0.5206941962242126
KNN,SVHN,OOD,-0.5075981020927429
KNN,SVHN,OOD,-0.45008790493011475
KNN,SVHN,OOD,-0.49685969948768616
KNN,SVHN,OOD,-0.5151450634002686
KNN,SVHN,OOD,-0.475106418132782
KNN,SVHN,OOD,-0.4387582838535309
KNN,SVHN,OOD,-0.5123687982559204
KNN,SVHN,OOD,-0.4369603097438812
KNN,SVHN,OOD,-0.5979821085929871
KNN,SVHN,OOD,-0.5821793079376221
KNN,SVHN,OOD,-0.4648663103580475
KNN,SVHN,OOD,-0.46084660291671753
KNN,SVHN,OOD,-0.48508819937705994
KNN,SVHN,OOD,-0.5532541871070862
KNN,SVHN,OOD,-0.5424153804779053
KNN,SVHN,OOD,-0.5037110447883606
KNN,SVHN,OOD,-0.49214765429496765
KNN,SVHN,OOD,-0.5190266370773315
KNN,SVHN,OOD,-0.46551504731178284
KNN,SVHN,OOD,-0.5023379325866699
KNN,SVHN,OOD,-0.39827412366867065
KNN,SVHN,OOD,-0.4621639549732208
KNN,SVHN,OOD,-0.4329562783241272
KNN,SVHN,OOD,-0.559173047542572
KNN,SVHN,OOD,-0.506676197052002
KNN,SVHN,OOD,-0.5706265568733215
KNN,SVHN,OOD,-0.3898816406726837
KNN,SVHN,OOD,-0.428027868270874
KNN,SVHN,OOD,-0.44343867897987366
KNN,SVHN,OOD,-0.4931896924972534
KNN,SVHN,OOD,-0.44708970189094543
KNN,SVHN,OOD,-0.48781973123550415
KNN,SVHN,OOD,-0.4276139736175537
KNN,SVHN,OOD,-0.5159569978713989
KNN,SVHN,OOD,-0.43719443678855896
KNN,SVHN,OOD,-0.47508925199508667
KNN,SVHN,OOD,-0.45507916808128357
KNN,SVHN,OOD,-0.37715262174606323
KNN,SVHN,OOD,-0.48508819937705994
KNN,SVHN,OOD,-0.4675773084163666
KNN,SVHN,OOD,-0.4903434216976166
KNN,SVHN,OOD,-0.45610421895980835
KNN,SVHN,OOD,-0.42852041125297546
KNN,SVHN,OOD,-0.4262334406375885
KNN,SVHN,OOD,-0.48601967096328735
KNN,SVHN,OOD,-0.5055687427520752
KNN,SVHN,OOD,-0.5204629302024841
KNN,SVHN,OOD,-0.4729512631893158
KNN,SVHN,OOD,-0.38972827792167664
KNN,SVHN,OOD,-0.4145270586013794
KNN,SVHN,OOD,-0.4516259729862213
KNN,SVHN,OOD,-0.4477382004261017
KNN,SVHN,OOD,-0.4547547698020935
KNN,SVHN,OOD,-0.4910094738006592
KNN,SVHN,OOD,-0.572228729724884
KNN,SVHN,OOD,-0.43954387307167053
KNN,SVHN,OOD,-0.41629791259765625
KNN,SVHN,OOD,-0.510242223739624
KNN,SVHN,OOD,-0.5617139339447021
KNN,SVHN,OOD,-0.534155011177063
KNN,SVHN,OOD,-0.48014363646507263
KNN,SVHN,OOD,-0.4150158166885376
KNN,SVHN,OOD,-0.45539340376853943
KNN,SVHN,OOD,-0.3925047814846039
KNN,SVHN,OOD,-0.42178696393966675
KNN,SVHN,OOD,-0.4120813310146332
KNN,SVHN,OOD,-0.39386746287345886
KNN,SVHN,OOD,-0.4132153391838074
KNN,SVHN,OOD,-0.5024486184120178
KNN,SVHN,OOD,-0.5225816369056702
KNN,SVHN,OOD,-0.5089757442474365
KNN,SVHN,OOD,-0.44070109724998474
KNN,SVHN,OOD,-0.4578285813331604
KNN,SVHN,OOD,-0.5212475061416626
KNN,SVHN,OOD,-0.5080029368400574
KNN,SVHN,OOD,-0.4779185950756073
KNN,SVHN,OOD,-0.4233359098434448
KNN,SVHN,OOD,-0.5097201466560364
KNN,SVHN,OOD,-0.5100408792495728
KNN,SVHN,OOD,-0.4653921127319336
KNN,SVHN,OOD,-0.46467125415802
KNN,SVHN,OOD,-0.5698049664497375
KNN,SVHN,OOD,-0.5005842447280884
KNN,SVHN,OOD,-0.4515661895275116
KNN,SVHN,OOD,-0.47413015365600586
KNN,SVHN,OOD,-0.4034199118614197
KNN,SVHN,OOD,-0.29360485076904297
KNN,SVHN,OOD,-0.5665971040725708
KNN,SVHN,OOD,-0.5131689310073853
KNN,SVHN,OOD,-0.4878142476081848
KNN,SVHN,OOD,-0.42702701687812805
KNN,SVHN,OOD,-0.4360959827899933
KNN,SVHN,OOD,-0.4623190760612488
KNN,SVHN,OOD,-0.49095872044563293
KNN,SVHN,OOD,-0.5430587530136108
KNN,SVHN,OOD,-0.4592823088169098
KNN,SVHN,OOD,-0.490098774433136
KNN,SVHN,OOD,-0.5383281707763672
KNN,SVHN,OOD,-0.4418725371360779
KNN,SVHN,OOD,-0.46694254875183105
KNN,SVHN,OOD,-0.4801284670829773
KNN,SVHN,OOD,-0.5581724643707275
KNN,SVHN,OOD,-0.46581611037254333
KNN,SVHN,OOD,-0.529873251914978
KNN,SVHN,OOD,-0.5328373312950134
KNN,SVHN,OOD,-0.4464479684829712
KNN,SVHN,OOD,-0.406928151845932
KNN,SVHN,OOD,-0.6071527600288391
KNN,SVHN,OOD,-0.49435287714004517
KNN,SVHN,OOD,-0.4862005412578583
KNN,SVHN,OOD,-0.4525255858898163
KNN,SVHN,OOD,-0.4827812612056732
KNN,SVHN,OOD,-0.4943361282348633
KNN,SVHN,OOD,-0.4097215235233307
KNN,SVHN,OOD,-0.5134605169296265
KNN,SVHN,OOD,-0.3520306348800659
KNN,SVHN,OOD,-0.3578520119190216
KNN,SVHN,OOD,-0.523298442363739
KNN,SVHN,OOD,-0.4457835257053375
KNN,SVHN,OOD,-0.40588289499282837
KNN,SVHN,OOD,-0.44882968068122864
KNN,SVHN,OOD,-0.446848064661026
KNN,SVHN,OOD,-0.5293994545936584
KNN,SVHN,OOD,-0.43526598811149597
KNN,SVHN,OOD,-0.4473397135734558
KNN,SVHN,OOD,-0.43045252561569214
KNN,SVHN,OOD,-0.5756688117980957
KNN,SVHN,OOD,-0.5839164853096008
KNN,SVHN,OOD,-0.5507551431655884
KNN,SVHN,OOD,-0.4464806616306305
KNN,SVHN,OOD,-0.34748750925064087
KNN,SVHN,OOD,-0.39825645089149475
KNN,SVHN,OOD,-0.32627034187316895
KNN,SVHN,OOD,-0.49289724230766296
KNN,SVHN,OOD,-0.4861142039299011
KNN,SVHN,OOD,-0.47564172744750977
KNN,SVHN,OOD,-0.44189006090164185
KNN,SVHN,OOD,-0.5422447323799133
KNN,SVHN,OOD,-0.48307305574417114
KNN,SVHN,OOD,-0.34567761421203613
KNN,SVHN,OOD,-0.3477191627025604
KNN,SVHN,OOD,-0.4677451550960541
KNN,SVHN,OOD,-0.3686704635620117
KNN,SVHN,OOD,-0.39481350779533386
KNN,SVHN,OOD,-0.5206761360168457
KNN,SVHN,OOD,-0.5413926839828491
KNN,SVHN,OOD,-0.5157372355461121
KNN,SVHN,OOD,-0.5636026263237
KNN,SVHN,OOD,-0.5318301916122437
KNN,SVHN,OOD,-0.54750657081604
KNN,SVHN,OOD,-0.5111895203590393
KNN,SVHN,OOD,-0.6055564284324646
KNN,SVHN,OOD,-0.4408300817012787
KNN,SVHN,OOD,-0.41614240407943726
